name,domain,solved,time-seconds
p10.pddl,elevators-sat11-strips,False,300.1771
p11.pddl,elevators-sat11-strips,False,300.2611
p12.pddl,elevators-sat11-strips,False,300.2638
p13.pddl,elevators-sat11-strips,False,300.2058
p14.pddl,elevators-sat11-strips,False,300.2936
p15.pddl,elevators-sat11-strips,False,300.2879
p16.pddl,elevators-sat11-strips,False,300.3835
p17.pddl,elevators-sat11-strips,False,300.4098
p18.pddl,elevators-sat11-strips,False,300.4062
p19.pddl,elevators-sat11-strips,False,300.4342
p20.pddl,elevators-sat11-strips,False,300.4142
bootstrap-typed-01.pddl,thoughtful-sat14-strips,True,2.5010
bootstrap-typed-02.pddl,thoughtful-sat14-strips,True,2.1127
bootstrap-typed-03.pddl,thoughtful-sat14-strips,True,33.3431
bootstrap-typed-04.pddl,thoughtful-sat14-strips,True,62.4791
bootstrap-typed-05.pddl,thoughtful-sat14-strips,True,70.2345
p11_6_53-typed.pddl,thoughtful-sat14-strips,False,300.3417
p11_6_59-typed.pddl,thoughtful-sat14-strips,False,300.4221
p11_6_62-typed.pddl,thoughtful-sat14-strips,False,300.4308
p13_7_78-typed.pddl,thoughtful-sat14-strips,False,300.4537
p13_7_79-typed.pddl,thoughtful-sat14-strips,False,300.4483
p13_7_86-typed.pddl,thoughtful-sat14-strips,False,300.4729
target-typed-20.pddl,thoughtful-sat14-strips,False,300.4582
target-typed-21.pddl,thoughtful-sat14-strips,False,300.4464
target-typed-22.pddl,thoughtful-sat14-strips,False,300.4445
target-typed-23.pddl,thoughtful-sat14-strips,False,300.4543
target-typed-24.pddl,thoughtful-sat14-strips,False,300.4269
target-typed-25.pddl,thoughtful-sat14-strips,False,300.4555
target-typed-26.pddl,thoughtful-sat14-strips,False,300.4910
target-typed-27.pddl,thoughtful-sat14-strips,False,300.4390
target-typed-28.pddl,thoughtful-sat14-strips,False,300.4603
p01.pddl,transport-sat11-strips,False,300.1949
p02.pddl,transport-sat11-strips,False,300.2339
p03.pddl,transport-sat11-strips,False,300.2812
p04.pddl,transport-sat11-strips,False,300.1663
p05.pddl,transport-sat11-strips,False,300.1433
p06.pddl,transport-sat11-strips,False,300.1706
p07.pddl,transport-sat11-strips,False,300.2894
p08.pddl,transport-sat11-strips,False,300.2404
p09.pddl,transport-sat11-strips,False,300.3391
p10.pddl,transport-sat11-strips,False,300.2748
p11.pddl,transport-sat11-strips,False,300.2486
p12.pddl,transport-sat11-strips,False,300.2268
p13.pddl,transport-sat11-strips,False,300.3224
p14.pddl,transport-sat11-strips,False,300.8679
p15.pddl,transport-sat11-strips,False,300.8400
p16.pddl,transport-sat11-strips,False,300.8422
p17.pddl,transport-sat11-strips,False,301.6558
p18.pddl,transport-sat11-strips,False,301.7607
p19.pddl,transport-sat11-strips,False,301.8437
p20.pddl,transport-sat11-strips,False,301.9577
pfile08-031.pddl,parking-sat11-strips,False,300.0908
pfile08-032.pddl,parking-sat11-strips,False,300.1496
pfile09-033.pddl,parking-sat11-strips,False,300.0662
pfile09-034.pddl,parking-sat11-strips,False,300.1417
pfile09-035.pddl,parking-sat11-strips,False,300.1522
pfile09-036.pddl,parking-sat11-strips,False,300.1464
pfile10-037.pddl,parking-sat11-strips,False,300.1840
pfile10-038.pddl,parking-sat11-strips,False,300.1461
pfile10-039.pddl,parking-sat11-strips,False,300.0950
pfile10-040.pddl,parking-sat11-strips,False,300.1593
pfile11-041.pddl,parking-sat11-strips,False,300.1698
pfile11-042.pddl,parking-sat11-strips,False,300.1523
pfile11-043.pddl,parking-sat11-strips,False,300.1496
pfile11-044.pddl,parking-sat11-strips,False,300.1690
pfile12-045.pddl,parking-sat11-strips,False,300.0936
pfile12-046.pddl,parking-sat11-strips,False,300.1687
pfile12-047.pddl,parking-sat11-strips,False,300.1660
pfile12-048.pddl,parking-sat11-strips,False,300.1139
pfile13-049.pddl,parking-sat11-strips,False,300.1351
pfile13-050.pddl,parking-sat11-strips,False,300.1520
p01.pddl,recharging-robots-sat23-strips,False,0.1087
p02.pddl,recharging-robots-sat23-strips,False,0.1221
p03.pddl,recharging-robots-sat23-strips,False,0.1473
p04.pddl,recharging-robots-sat23-strips,False,0.1469
p05.pddl,recharging-robots-sat23-strips,False,0.1888
p06.pddl,recharging-robots-sat23-strips,False,0.1162
p07.pddl,recharging-robots-sat23-strips,False,0.2065
p08.pddl,recharging-robots-sat23-strips,False,0.2019
p09.pddl,recharging-robots-sat23-strips,False,0.1683
p10.pddl,recharging-robots-sat23-strips,False,0.2069
p11.pddl,recharging-robots-sat23-strips,False,0.2075
p12.pddl,recharging-robots-sat23-strips,False,0.2008
p13.pddl,recharging-robots-sat23-strips,False,0.2658
p14.pddl,recharging-robots-sat23-strips,False,0.1995
p15.pddl,recharging-robots-sat23-strips,False,0.2147
p16.pddl,recharging-robots-sat23-strips,False,0.2612
p17.pddl,recharging-robots-sat23-strips,False,0.2184
p18.pddl,recharging-robots-sat23-strips,False,0.2913
p19.pddl,recharging-robots-sat23-strips,False,0.3143
p01.pddl,data-network-sat18-strips,False,256.8700
p02.pddl,data-network-sat18-strips,False,262.7526
p03.pddl,data-network-sat18-strips,False,263.1118
p04.pddl,data-network-sat18-strips,False,331.6641
p05.pddl,data-network-sat18-strips,False,444.2553
p06.pddl,data-network-sat18-strips,False,577.9295
p07.pddl,data-network-sat18-strips,False,609.0970
p08.pddl,data-network-sat18-strips,False,837.0569
p09.pddl,data-network-sat18-strips,False,635.9492
p11.pddl,data-network-sat18-strips,False,301.1453
p12.pddl,data-network-sat18-strips,False,302.7330
p01.pddl,settlers-sat18-strips,False,1.8534
p02.pddl,settlers-sat18-strips,False,2.3683
p03.pddl,settlers-sat18-strips,False,3.2028
p04.pddl,settlers-sat18-strips,False,4.2205
p05.pddl,settlers-sat18-strips,False,5.6178
p06.pddl,settlers-sat18-strips,False,6.9223
p07.pddl,settlers-sat18-strips,False,10.8457
p08.pddl,settlers-sat18-strips,False,1.9031
p09.pddl,settlers-sat18-strips,False,2.4765,INTERNAL_ERROR
p10.pddl,settlers-sat18-strips,False,3.5184,INTERNAL_ERROR
p01.pddl,city-car-sat14-strips,False,0.1075,INTERNAL_ERROR
p02.pddl,city-car-sat14-strips,False,0.1353,INTERNAL_ERROR
p03.pddl,city-car-sat14-strips,False,0.1241,INTERNAL_ERROR
p04.pddl,city-car-sat14-strips,False,0.1354,INTERNAL_ERROR
p05.pddl,city-car-sat14-strips,False,0.1112,INTERNAL_ERROR
p06.pddl,city-car-sat14-strips,False,0.1565,INTERNAL_ERROR
p07.pddl,city-car-sat14-strips,False,0.1551,INTERNAL_ERROR
p08.pddl,city-car-sat14-strips,False,0.1609,INTERNAL_ERROR
p09.pddl,city-car-sat14-strips,False,0.1583,INTERNAL_ERROR
p10.pddl,city-car-sat14-strips,False,0.1634,INTERNAL_ERROR
d-10-1.pddl,ged-sat14-strips,False,300.1227,TIMEOUT
d-10-2.pddl,ged-sat14-strips,False,300.1359,TIMEOUT
d-10-3.pddl,ged-sat14-strips,False,300.1199,TIMEOUT
d-10-4.pddl,ged-sat14-strips,False,300.1228,TIMEOUT
d-10-5.pddl,ged-sat14-strips,False,300.1456,TIMEOUT
d-10-6.pddl,ged-sat14-strips,False,300.1515,TIMEOUT
d-11-1.pddl,ged-sat14-strips,False,300.1111,TIMEOUT
d-11-3.pddl,ged-sat14-strips,False,300.1141,TIMEOUT
d-11-5.pddl,ged-sat14-strips,False,300.1361,TIMEOUT
d-11-6.pddl,ged-sat14-strips,False,300.1467,TIMEOUT
p01.pddl,termes-sat18-strips,True,22.7667,
p02.pddl,termes-sat18-strips,True,23.2322,
p03.pddl,termes-sat18-strips,False,300.1569,TIMEOUT
p04.pddl,termes-sat18-strips,True,28.0554,
p05.pddl,termes-sat18-strips,True,87.4290,
p06.pddl,termes-sat18-strips,False,300.1567,TIMEOUT
p07.pddl,termes-sat18-strips,False,300.1563,TIMEOUT
p08.pddl,termes-sat18-strips,False,300.1297,TIMEOUT
p09.pddl,termes-sat18-strips,False,300.1601,TIMEOUT
p10.pddl,termes-sat18-strips,False,300.1793,TIMEOUT
p01.pddl,sokoban-sat11-strips,False,11.1893,UNSOLVABLE_INCOMPLETELY
p02.pddl,sokoban-sat11-strips,False,6.5352,UNSOLVABLE_INCOMPLETELY
p03.pddl,sokoban-sat11-strips,False,13.3351,UNSOLVABLE_INCOMPLETELY
p04.pddl,sokoban-sat11-strips,False,8.8906,UNSOLVABLE_INCOMPLETELY
p05.pddl,sokoban-sat11-strips,False,9.0139,UNSOLVABLE_INCOMPLETELY
p06.pddl,sokoban-sat11-strips,False,10.3640,UNSOLVABLE_INCOMPLETELY
p07.pddl,sokoban-sat11-strips,False,8.7783,UNSOLVABLE_INCOMPLETELY
p08.pddl,sokoban-sat11-strips,False,10.3999,UNSOLVABLE_INCOMPLETELY
p09.pddl,sokoban-sat11-strips,False,51.7116,UNSOLVABLE_INCOMPLETELY
p10.pddl,sokoban-sat11-strips,False,9.3429,UNSOLVABLE_INCOMPLETELY
pfile06-021.pddl,barman-sat11-strips,False,54.0077,UNSOLVABLE_INCOMPLETELY
pfile06-022.pddl,barman-sat11-strips,False,45.3670,UNSOLVABLE_INCOMPLETELY
pfile06-023.pddl,barman-sat11-strips,False,55.4817,UNSOLVABLE_INCOMPLETELY
pfile06-024.pddl,barman-sat11-strips,False,48.3255,UNSOLVABLE_INCOMPLETELY
pfile07-025.pddl,barman-sat11-strips,False,61.5838,UNSOLVABLE_INCOMPLETELY
pfile07-026.pddl,barman-sat11-strips,False,54.6636,UNSOLVABLE_INCOMPLETELY
pfile07-027.pddl,barman-sat11-strips,False,57.9330,UNSOLVABLE_INCOMPLETELY
pfile07-028.pddl,barman-sat11-strips,False,70.6443,UNSOLVABLE_INCOMPLETELY
pfile08-029.pddl,barman-sat11-strips,False,69.8012,UNSOLVABLE_INCOMPLETELY
pfile08-030.pddl,barman-sat11-strips,False,70.9913,UNSOLVABLE_INCOMPLETELY
p01.pddl,nurikabe-sat18-strips,False,0.1418,INTERNAL_ERROR
p02.pddl,nurikabe-sat18-strips,False,0.1531,INTERNAL_ERROR
p03.pddl,nurikabe-sat18-strips,False,0.2105,INTERNAL_ERROR
p04.pddl,nurikabe-sat18-strips,False,0.2288,INTERNAL_ERROR
p05.pddl,nurikabe-sat18-strips,False,0.2957,INTERNAL_ERROR
p06.pddl,nurikabe-sat18-strips,False,0.3656,INTERNAL_ERROR
p07.pddl,nurikabe-sat18-strips,False,0.4155,INTERNAL_ERROR
p08.pddl,nurikabe-sat18-strips,False,0.4209,INTERNAL_ERROR
p09.pddl,nurikabe-sat18-strips,False,0.5807,INTERNAL_ERROR
p10.pddl,nurikabe-sat18-strips,False,0.5805,INTERNAL_ERROR
p01.pddl,peg-solitaire-sat08-strips,True,1.1398,
p02.pddl,peg-solitaire-sat08-strips,True,1.1646,
p03.pddl,peg-solitaire-sat08-strips,True,2.3371,
p04.pddl,peg-solitaire-sat08-strips,True,1.1601,
p05.pddl,peg-solitaire-sat08-strips,True,1.9460,
p06.pddl,peg-solitaire-sat08-strips,True,2.1221,
p07.pddl,peg-solitaire-sat08-strips,True,1.1624,
p08.pddl,peg-solitaire-sat08-strips,False,7.9181,UNSOLVABLE_INCOMPLETELY
p09.pddl,peg-solitaire-sat08-strips,False,7.0139,UNSOLVABLE_INCOMPLETELY
p10.pddl,peg-solitaire-sat08-strips,False,7.4086,UNSOLVABLE_INCOMPLETELY
p01.pddl,maintenance-sat14-strips,False,1.2553,INTERNAL_ERROR
p02.pddl,maintenance-sat14-strips,False,1.3218,INTERNAL_ERROR
p03.pddl,maintenance-sat14-strips,False,1.3288,INTERNAL_ERROR
p04.pddl,maintenance-sat14-strips,False,3.9551,INTERNAL_ERROR
p05.pddl,maintenance-sat14-strips,False,4.2743,INTERNAL_ERROR
p06.pddl,maintenance-sat14-strips,False,3.9036,INTERNAL_ERROR
p07.pddl,maintenance-sat14-strips,False,4.2744,INTERNAL_ERROR
p08.pddl,maintenance-sat14-strips,False,4.2339,INTERNAL_ERROR
p09.pddl,maintenance-sat14-strips,False,10.5057,INTERNAL_ERROR
p10.pddl,maintenance-sat14-strips,False,14.5322,INTERNAL_ERROR
p01.pddl,elevators-sat08-strips,True,0.1677,
p02.pddl,elevators-sat08-strips,True,0.1523,
p03.pddl,elevators-sat08-strips,True,0.1519,
p04.pddl,elevators-sat08-strips,True,0.2081,
p05.pddl,elevators-sat08-strips,True,0.1897,
p06.pddl,elevators-sat08-strips,True,0.1988,
p07.pddl,elevators-sat08-strips,True,0.2033,
p08.pddl,elevators-sat08-strips,True,0.2141,
p09.pddl,elevators-sat08-strips,True,0.5740,
p10.pddl,elevators-sat08-strips,True,1.9458,
p01.pddl,transport-sat14-strips,False,300.2862,TIMEOUT
p02.pddl,transport-sat14-strips,False,300.2773,TIMEOUT
p03.pddl,transport-sat14-strips,False,300.2790,TIMEOUT
p04.pddl,transport-sat14-strips,False,301.0672,TIMEOUT
p05.pddl,transport-sat14-strips,False,301.0246,TIMEOUT
p06.pddl,transport-sat14-strips,False,301.0216,TIMEOUT
p07.pddl,transport-sat14-strips,False,302.0921,TIMEOUT
p08.pddl,transport-sat14-strips,False,302.1232,TIMEOUT
p09.pddl,transport-sat14-strips,False,302.0993,TIMEOUT
p10.pddl,transport-sat14-strips,False,302.0497,TIMEOUT
p01.pddl,ricochet-robots-sat23-strips,False,206.6042,UNSOLVABLE_INCOMPLETELY
p02.pddl,ricochet-robots-sat23-strips,False,196.3914,UNSOLVABLE_INCOMPLETELY
p03.pddl,ricochet-robots-sat23-strips,False,190.9605,UNSOLVABLE_INCOMPLETELY
p04.pddl,ricochet-robots-sat23-strips,False,197.6278,UNSOLVABLE_INCOMPLETELY
p05.pddl,ricochet-robots-sat23-strips,False,209.3653,UNSOLVABLE_INCOMPLETELY
p06.pddl,ricochet-robots-sat23-strips,False,198.7643,UNSOLVABLE_INCOMPLETELY
p07.pddl,ricochet-robots-sat23-strips,False,184.1943,UNSOLVABLE_INCOMPLETELY
p08.pddl,ricochet-robots-sat23-strips,False,228.1970,UNSOLVABLE_INCOMPLETELY
p09.pddl,ricochet-robots-sat23-strips,False,234.5158,UNSOLVABLE_INCOMPLETELY
p10.pddl,ricochet-robots-sat23-strips,False,221.3562,UNSOLVABLE_INCOMPLETELY
p020.pddl,tetris-sat14-strips,True,9.0094,
p021.pddl,tetris-sat14-strips,False,344.1395,TIMEOUT
p022.pddl,tetris-sat14-strips,False,310.7069,TIMEOUT
p023.pddl,tetris-sat14-strips,False,313.5990,TIMEOUT
p024.pddl,tetris-sat14-strips,False,350.5297,TIMEOUT
p025.pddl,tetris-sat14-strips,False,307.4190,TIMEOUT
p026.pddl,tetris-sat14-strips,False,400.3426,TIMEOUT
p027.pddl,tetris-sat14-strips,False,363.3281,TIMEOUT
p028.pddl,tetris-sat14-strips,False,318.6437,TIMEOUT
p029.pddl,tetris-sat14-strips,False,290.4943,UNSOLVABLE_INCOMPLETELY
p01.pddl,scanalyzer-3d-sat08-strips,True,0.2157,
p02.pddl,scanalyzer-3d-sat08-strips,True,0.2224,
p03.pddl,scanalyzer-3d-sat08-strips,True,0.2282,
p04.pddl,scanalyzer-3d-sat08-strips,True,0.5279,
p05.pddl,scanalyzer-3d-sat08-strips,True,0.5027,
p06.pddl,scanalyzer-3d-sat08-strips,True,0.5013,
p07.pddl,scanalyzer-3d-sat08-strips,True,1.3424,
p08.pddl,scanalyzer-3d-sat08-strips,True,1.1411,
p09.pddl,scanalyzer-3d-sat08-strips,True,1.1188,
p10.pddl,scanalyzer-3d-sat08-strips,True,2.9622,
p01.pddl,genome-edit-distances-sat14-strips,False,300.1074,TIMEOUT
p02.pddl,genome-edit-distances-sat14-strips,False,300.1558,TIMEOUT
p03.pddl,genome-edit-distances-sat14-strips,False,300.1291,TIMEOUT
p04.pddl,genome-edit-distances-sat14-strips,False,300.1288,TIMEOUT
p05.pddl,genome-edit-distances-sat14-strips,False,300.1186,TIMEOUT
p06.pddl,genome-edit-distances-sat14-strips,False,300.1103,TIMEOUT
p07.pddl,genome-edit-distances-sat14-strips,False,300.1356,TIMEOUT
p08.pddl,genome-edit-distances-sat14-strips,False,300.1419,TIMEOUT
p09.pddl,genome-edit-distances-sat14-strips,False,300.1252,TIMEOUT
p10.pddl,genome-edit-distances-sat14-strips,False,300.1256,TIMEOUT
p01.pddl,agricola-sat18-strips,False,0.6793,INTERNAL_ERROR
p02.pddl,agricola-sat18-strips,False,0.6983,INTERNAL_ERROR
p03.pddl,agricola-sat18-strips,False,0.6988,INTERNAL_ERROR
p04.pddl,agricola-sat18-strips,False,0.6999,INTERNAL_ERROR
p05.pddl,agricola-sat18-strips,False,0.7228,INTERNAL_ERROR
p06.pddl,agricola-sat18-strips,False,0.7236,INTERNAL_ERROR
p07.pddl,agricola-sat18-strips,False,0.7400,INTERNAL_ERROR
p08.pddl,agricola-sat18-strips,False,0.7494,INTERNAL_ERROR
p09.pddl,agricola-sat18-strips,False,0.7475,INTERNAL_ERROR
p10.pddl,agricola-sat18-strips,False,0.7426,INTERNAL_ERROR
p01.pddl,nomystery-sat11-strips,False,194.1296,UNSOLVABLE_INCOMPLETELY
p02.pddl,nomystery-sat11-strips,True,65.0945,
p03.pddl,nomystery-sat11-strips,False,209.6622,INTERNAL_ERROR
p04.pddl,nomystery-sat11-strips,False,532.2175,INTERNAL_ERROR
p05.pddl,nomystery-sat11-strips,False,431.3012,INTERNAL_ERROR
p06.pddl,nomystery-sat11-strips,False,432.7924,INTERNAL_ERROR
p07.pddl,nomystery-sat11-strips,False,629.5371,INTERNAL_ERROR
p08.pddl,nomystery-sat11-strips,False,214.6736,INTERNAL_ERROR
p09.pddl,nomystery-sat11-strips,False,1092.2512,INTERNAL_ERROR
p10.pddl,nomystery-sat11-strips,False,528.5764,INTERNAL_ERROR
problem12.pddl,visitall-sat11-strips,True,11.4033,
problem14.pddl,visitall-sat11-strips,True,9.6237,
problem16.pddl,visitall-sat11-strips,False,2.4090,INTERNAL_ERROR
problem18.pddl,visitall-sat11-strips,False,3.8207,INTERNAL_ERROR
problem20.pddl,visitall-sat11-strips,False,5.7479,INTERNAL_ERROR
problem22.pddl,visitall-sat11-strips,False,8.4491,INTERNAL_ERROR
problem24.pddl,visitall-sat11-strips,False,11.8646,INTERNAL_ERROR
problem26.pddl,visitall-sat11-strips,False,16.4643,INTERNAL_ERROR
problem28.pddl,visitall-sat11-strips,False,22.1498,INTERNAL_ERROR
problem30.pddl,visitall-sat11-strips,False,29.2028,INTERNAL_ERROR
pfile30.pddl,visitall-sat14-strips,False,29.1047,INTERNAL_ERROR
pfile31.pddl,visitall-sat14-strips,False,33.4221,INTERNAL_ERROR
pfile32.pddl,visitall-sat14-strips,False,38.4421,INTERNAL_ERROR
pfile33.pddl,visitall-sat14-strips,False,42.7829,INTERNAL_ERROR
pfile50.pddl,visitall-sat14-strips,False,220.8091,INTERNAL_ERROR
pfile51.pddl,visitall-sat14-strips,False,245.6215,INTERNAL_ERROR
pfile52.pddl,visitall-sat14-strips,False,260.5911,INTERNAL_ERROR
pfile53.pddl,visitall-sat14-strips,False,285.8690,INTERNAL_ERROR
pfile54.pddl,visitall-sat14-strips,False,302.5733,INTERNAL_ERROR
pfile55.pddl,visitall-sat14-strips,False,327.7139,INTERNAL_ERROR
p01.pddl,sokoban-sat08-strips,False,3.2206,UNSOLVABLE_INCOMPLETELY
p02.pddl,sokoban-sat08-strips,False,5.0162,UNSOLVABLE_INCOMPLETELY
p03.pddl,sokoban-sat08-strips,False,4.6311,UNSOLVABLE_INCOMPLETELY
p04.pddl,sokoban-sat08-strips,False,6.9357,UNSOLVABLE_INCOMPLETELY
p05.pddl,sokoban-sat08-strips,False,6.8366,UNSOLVABLE_INCOMPLETELY
p06.pddl,sokoban-sat08-strips,False,7.4785,UNSOLVABLE_INCOMPLETELY
